pair_id,pr_id_source,pr_id_target,repo_id,evidence_id,comment_id,comment_type,evidence_created_at,evidence_user,reference_kind,reference_number,reference_token,matched_text,rejection_reason
3844011738_3845027285,3844011738,3845027285,1036865607,pr_comment:3787169013,3787169013,pr_comment,2026-01-22 22:59:49+00:00,github-actions[bot],local_hash,11392,#11392,"**Smoke Test Results** ([§21267837655](https://github.com/githubnext/gh-aw/actions/runs/21267837655))

✅ GitHub MCP: #11392, #11386  
✅ Safe Inputs: #11393, #11382  
✅ Serena MCP  
✅ Playwright  
✅ File Operations  
✅ Bash Commands  
✅ Discuss",
3844011738_3844792114,3844011738,3844792114,1036865607,pr_comment:3787169013,3787169013,pr_comment,2026-01-22 22:59:49+00:00,github-actions[bot],local_hash,11386,#11386,"ke Test Results** ([§21267837655](https://github.com/githubnext/gh-aw/actions/runs/21267837655))

✅ GitHub MCP: #11392, #11386  
✅ Safe Inputs: #11393, #11382  
✅ Serena MCP  
✅ Playwright  
✅ File Operations  
✅ Bash Commands  
✅ Discussion Crea",
3844011738_3845059949,3844011738,3845059949,1036865607,pr_comment:3787169013,3787169013,pr_comment,2026-01-22 22:59:49+00:00,github-actions[bot],local_hash,11393,#11393,"67837655](https://github.com/githubnext/gh-aw/actions/runs/21267837655))

✅ GitHub MCP: #11392, #11386  
✅ Safe Inputs: #11393, #11382  
✅ Serena MCP  
✅ Playwright  
✅ File Operations  
✅ Bash Commands  
✅ Discussion Creation

**Overall Status: ",
3844011738_3845027285,3844011738,3845027285,1036865607,pr_comment:3787175442,3787175442,pr_comment,2026-01-22 23:00:50+00:00,github-actions[bot],local_hash,11392,#11392,"### Smoke Test Results: PASS ✅

**PRs Reviewed:**
- #11392: Replace manual quote escaping with %q format specifier for YAML encoding
- #11386: Replace manual quote escaping with ",
3844011738_3844792114,3844011738,3844792114,1036865607,pr_comment:3787175442,3787175442,pr_comment,2026-01-22 23:00:50+00:00,github-actions[bot],local_hash,11386,#11386,"Results: PASS ✅

**PRs Reviewed:**
- #11392: Replace manual quote escaping with %q format specifier for YAML encoding
- #11386: Replace manual quote escaping with %q format specifier

**Test Results:**
- ✅ GitHub MCP
- ✅ Safe Inputs GH CLI
- ✅ Se",
3189891999_3264105760,3264105760,3189891999,262395224,pr_comment:3121707251,3121707251,pr_comment,2025-07-26 12:04:44+00:00,PureWeen,url,30337,https://github.com/dotnet/maui/pull/30337,"Let's see how accurate you are

Use your code instructions to generate UITests for
https://github.com/dotnet/maui/pull/30337",
3189891999_3264105760,3264105760,3189891999,262395224,pr_comment:3121741119,3121741119,pr_comment,2025-07-26 12:26:10+00:00,Copilot,local_hash,30337,#30337,"accurate you are
> 
> Use your code instructions to generate UITests for...

Generated comprehensive UI tests for PR #30337 that implement the SafeArea attached property for per-edge safe area control.

**Created test components:**

1. **HostA",
3189891999_3264105760,3264105760,3189891999,262395224,pr_comment:3121741119,3121741119,pr_comment,2025-07-26 12:26:10+00:00,Copilot,local_hash,30337,#30337,"llow established UI testing patterns. The tests validate the complete SafeArea feature functionality as described in PR #30337.

Commit: cf66269e",
3382184463_3382313757,3382184463,3382313757,6860771,pr_comment:3256936937,3256936937,pr_comment,2025-09-05 03:13:29+00:00,hathach,url,3235,https://github.com/hathach/tinyusb/pull/3235," make a PR on its own (before ci could run). copilot is quite useful and already made a few PRs that is good enough e.g https://github.com/hathach/tinyusb/pull/3235 (though I still need to fix some of warnings, it is still fast to just tell it to update the dependency hash than looki",
3382184463_3382313757,3382184463,3382313757,6860771,pr_comment:3257042825,3257042825,pr_comment,2025-09-05 04:38:07+00:00,cr1901,local_hash,3235,#3235,"rd-to-script sed replacements and copy-paste (and double check that it did they copy-paste correctly). Already I see in #3235 that it updated some of the device headers to... December 2025 :P.

I can't remember which org adopts this policy, bu",
3382184463_3382313757,3382184463,3382313757,6860771,pr_comment:3264412214,3264412214,pr_comment,2025-09-08 03:02:23+00:00,hathach,local_hash,3235,#3235,"rd-to-script sed replacements and copy-paste (and double check that it did they copy-paste correctly). Already I see in #3235 that it updated some of the device headers to... December 2025 :P.
> 
> I can't remember which org adopts this policy",
3596411257_3640912411,3640912411,3596411257,210716005,pr_comment:3555167728,3555167728,pr_comment,2025-11-20 00:17:19+00:00,GerardSmit,local_hash,121411,#121411," that one will be closed as well when the PR gets merged.

This is the second time this happend. This also happend in #121411 where Copilot attached the wrong issue number.",
3596411257_3640912411,3640912411,3596411257,210716005,pr_comment:3555206176,3555206176,pr_comment,2025-11-20 00:30:06+00:00,VSadov,local_hash,121411,#121411,"t one will be closed as well when the PR gets merged.
> 
> This is the second time this happend. This also happend in #121411 where Copilot attached the wrong issue number.

Thanks! Fixed the description. ",
3841463934_3841474843,3841463934,3841474843,1036865607,pr_comment:3782832510,3782832510,pr_comment,2026-01-22 06:54:29+00:00,github-actions[bot],local_hash,11203,#11203,"### Smoke Test Results

- ✅ GitHub MCP (#11203, #11199)
- ✅ Serena MCP
- ✅ Playwright
- ✅ File Writing
- ✅ Bash Tool

**Overall Status**: PASS

@pelikhan @Copilot

> ",
3841463934_3841474843,3841463934,3841474843,1036865607,pr_comment:3782832761,3782832761,pr_comment,2026-01-22 06:54:32+00:00,github-actions[bot],local_hash,11203,#11203,"### Smoke Test Results

**Last 2 Merged PRs:**
- #11203: Add debug logging to 4 Go files
- #11199: Reduce bloat in schedule-syntax.md

**Tests:**
- ✅ GitHub MCP
- ✅ Serena MCP",
3724837928_3725800799,3725800799,3724837928,606381231,pr_comment:3649202921,3649202921,pr_comment,2025-12-13 10:42:45+00:00,coderabbitai[bot],qualified,839,freelabz/secator#839,"ges
  - Ensure no existing imports or functionality are broken by the constant relocation

## Possibly related PRs

- **freelabz/secator#839**: Introduces or refactors completion-related constants into `secator.definitions` module, directly overlapping with th",
3733065330_3733300168,3733300168,3733065330,1048065319,pr_comment:3662859777,3662859777,pr_comment,2025-12-16 23:23:47+00:00,thedotmack,local_hash,339,#339,"Closing for now - PR #339 already merged the PowerShell Windows console fix. The zombie socket retry logic in this PR may still be valuable, but ",
3787643057_3811615756,3811615756,3787643057,230706417,pr_comment:3747809172,3747809172,pr_comment,2026-01-14 05:18:03+00:00,coderabbitai[bot],qualified,1885,DaveSkender/Stock.Indicators#1885,"t related to the stated objective of restoring home page chart examples in issue `#1907`. |

## Possibly related PRs

- DaveSkender/Stock.Indicators#1885: Modifies marker and per-point coloring handling in IndicatorChart.vue with different approach to color assignment and ",
3660615667_3691565604,3691565604,3660615667,170592186,pr_comment:3613355661,3613355661,pr_comment,2025-12-04 17:16:45+00:00,tjprescott,local_hash,13050,#13050,I didn't realize #13050 was still open! Closing this. ,
3318121528_3723203325,3723203325,3318121528,1036865607,pr_comment:3646342160,3646342160,pr_comment,2025-12-12 12:44:35+00:00,Copilot,local_hash,34,#34,"git /opt/hostedtoolcache/go/1.25.0/x64/bin/go GOINSECURE GOMOD GOMODCACHE go env tags/v5 GO111MODULE e/git GOINSECURE /&#34; &#43; .name GOMODCACHE e/git` (http block)
>   - Triggering command: `/usr/bin/gh gh api user --jq .login b-script.git",
3944233165_3944247917,3944233165,3944247917,1036865607,pr_comment:3904659700,3904659700,pr_comment,2026-02-15 15:14:01+00:00,github-actions[bot],local_hash,15933,#15933,"### Smoke Test Results

**PRs Tested**:
- #15933: Refactor duplicate closeOlder functions
- #15932: Align MCP terminology capitalization

**Status**: 
- ✅ GitHub MCP, S",
3944233165_3944241420,3944233165,3944241420,1036865607,pr_comment:3904659700,3904659700,pr_comment,2026-02-15 15:14:01+00:00,github-actions[bot],local_hash,15932,#15932,"### Smoke Test Results

**PRs Tested**:
- #15933: Refactor duplicate closeOlder functions
- #15932: Align MCP terminology capitalization

**Status**: 
- ✅ GitHub MCP, Safe Inputs, Playwright, File I/O, Bash, Build, Dis",
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150067461,4150067461,pr_comment,2026-03-29 12:28:17+00:00,Copilot,local_hash,39,#39,"dules/.bin/sh .0` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/github/gh-aw --jq .visibility rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json /tmp/go-build3377591162/b063/ve",
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150067461,4150067461,pr_comment,2026-03-29 12:28:17+00:00,Copilot,local_hash,39,#39," .0` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/github/gh-aw --jq .visibility rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json /tmp/go-build3377591162/b063/vet.cfg rgo/bin",
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150067461,4150067461,pr_comment,2026-03-29 12:28:17+00:00,Copilot,local_hash,39,#39,"http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/github/gh-aw --jq .visibility rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json /tmp/go-build3377591162/b063/vet.cfg rgo/bin/sh` (",
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150067461,4150067461,pr_comment,2026-03-29 12:28:17+00:00,Copilot,local_hash,39,#39,">   - Triggering command: `/usr/bin/gh gh api /repos/github/gh-aw --jq .visibility rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json /tmp/go-build3377591162/b063/vet.cfg rgo/bin/sh` (http block)
",
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150067461,4150067461,pr_comment,2026-03-29 12:28:17+00:00,Copilot,local_hash,39,#39,"Triggering command: `/usr/bin/gh gh api /repos/github/gh-aw --jq .visibility rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json /tmp/go-build3377591162/b063/vet.cfg rgo/bin/sh` (http block)
>   - ",
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150067461,4150067461,pr_comment,2026-03-29 12:28:17+00:00,Copilot,local_hash,39,#39,"mand: `/usr/bin/gh gh api /repos/github/gh-aw --jq .visibility rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json /tmp/go-build3377591162/b063/vet.cfg rgo/bin/sh` (http block)
>   - Triggering com",
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150067461,4150067461,pr_comment,2026-03-29 12:28:17+00:00,Copilot,local_hash,39,#39,"ttp block)
>   - Triggering command: `/usr/bin/gh gh api /repos/githubnext/agentics/git/ref/tags/# --jq .object.sha .js&#39; --ignore-path .prettierignore --log-level=e!../../../pkg/workflow/js/**/*.json 7591162/b230/vet.cfg  $name) {
			hasDi",
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,39,#39,"		}
	} -f owner=github -f name=gh-aw --property=CPUQu-V=full --property=MemoryHigh=170M x_amd64/vet 0/x6 js/**/*.json&#39; --ignore-path ../../../.prettierignore -collect-logs 64/pkg/tool/linux_amd64/vet` (http block)
> - `https://api.github",
3318121528_4163942310,4163942310,3318121528,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,34,#34,rgs/test-owner/actions/secrets --jq .secrets[].name --check **/*.cjs 64/bin/go **/*.json --ignore-path run-script/lib/n&#34;prettier&#34; --check &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.prettierignore g,
3318121528_4163942310,4163942310,3318121528,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,34,#34,r/actions/secrets --jq .secrets[].name --check **/*.cjs 64/bin/go **/*.json --ignore-path run-script/lib/n&#34;prettier&#34; --check &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.prettierignore go env -json G,
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,39,#39,ets --jq .secrets[].name --check **/*.cjs 64/bin/go **/*.json --ignore-path run-script/lib/n&#34;prettier&#34; --check &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.prettierignore go env -json GO111MODULE /no,
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,39,#39,rets[].name --check **/*.cjs 64/bin/go **/*.json --ignore-path run-script/lib/n&#34;prettier&#34; --check &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.prettierignore go env -json GO111MODULE /node GOINSECURE,
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,39,#39,.name --check **/*.cjs 64/bin/go **/*.json --ignore-path run-script/lib/n&#34;prettier&#34; --check &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.prettierignore go env -json GO111MODULE /node GOINSECURE GOMOD,
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,39,#39,k **/*.cjs 64/bin/go **/*.json --ignore-path run-script/lib/n&#34;prettier&#34; --check &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.prettierignore go env -json GO111MODULE /node GOINSECURE GOMOD GOMODCACHE ,
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,39,#39,.cjs 64/bin/go **/*.json --ignore-path run-script/lib/n&#34;prettier&#34; --check &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.prettierignore go env -json GO111MODULE /node GOINSECURE GOMOD GOMODCACHE go` (h,
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,39,#39," **/*.json --ignore-path run-script/lib/n&#34;prettier&#34; --check &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.prettierignore go env -json GO111MODULE /node GOINSECURE GOMOD GOMODCACHE go` (http block)
> -",
3318121528_4163942310,4163942310,3318121528,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,34,#34,"4/bin/node .prettierignore GO111MODULE 64/bin/go git t-42 sistency_WithImports2083517218/001/main.md sh /usr/bin/git &#34;prettier&#34; --chegit GOPROXY 64/bin/go git` (http block)
> - `https://api.github.com/repos/actions/checkout/git/ref/t",
3318121528_4163942310,4163942310,3318121528,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,34,#34,"rettierignore GO111MODULE 64/bin/go git t-42 sistency_WithImports2083517218/001/main.md sh /usr/bin/git &#34;prettier&#34; --chegit GOPROXY 64/bin/go git` (http block)
> - `https://api.github.com/repos/actions/checkout/git/ref/tags/v5`
>   -",
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,39,#39,"it/ref/tags/v5`
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/checkout/git/ref/tags/v5 --jq .object.sha &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json GO111MODULE ache/go/1.25.0/x64/bin/go GOINSECURE G",
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,39,#39,"v5`
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/checkout/git/ref/tags/v5 --jq .object.sha &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json GO111MODULE ache/go/1.25.0/x64/bin/go GOINSECURE GOMOD GOMODCA",
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,39,#39,  - Triggering command: `/usr/bin/gh gh api /repos/actions/checkout/git/ref/tags/v5 --jq .object.sha &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json GO111MODULE ache/go/1.25.0/x64/bin/go GOINSECURE GOMOD GOMODCACHE go,
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,39,#39, command: `/usr/bin/gh gh api /repos/actions/checkout/git/ref/tags/v5 --jq .object.sha &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json GO111MODULE ache/go/1.25.0/x64/bin/go GOINSECURE GOMOD GOMODCACHE go 8d51 -json ,
3318121528_4163942310,4163942310,3318121528,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,34,#34,"in/gh gh api /repos/actions/checkout/git/ref/tags/v6 --jq .object.sha GOMODCACHE go /usr/bin/git l 2&gt;&amp;1 || [ -x &#34;git GO111MODULE 64/bin/go git init GOMODCACHE go /usr/bin/git -json GO111MODULE 64/bin/go git` (http block)
>   - Tri",
3318121528_4163942310,4163942310,3318121528,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,34,#34,"on --ignore-path ../../../.prettiprettier go env -json GO111MODULE 64/bin/go GOINSECURE GOMOD GOMODCACHE  dependencies.&#34;` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/github-script/git/ref/tags/v8 --jq .object.",
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,39,#39,": `/usr/bin/gh gh api /repos/astral-sh/setup-uv/git/ref/tags/eac588ad8def6316056a12d4907a9d4d84ff7a3b --jq .object.sha &#39;**/*.ts&#39; &#39;**/*.-f 4856961/b059/vetowner=github 8d519d9/node_mod-f` (http block)
>   - Triggering command: `/usr",
3318550630_4163942310,4163942310,3318550630,1036865607,pr_comment:4150130658,4150130658,pr_comment,2026-03-29 13:08:30+00:00,Copilot,local_hash,39,#39,"gh gh api /repos/astral-sh/setup-uv/git/ref/tags/eac588ad8def6316056a12d4907a9d4d84ff7a3b --jq .object.sha &#39;**/*.ts&#39; &#39;**/*.-f 4856961/b059/vetowner=github 8d519d9/node_mod-f` (http block)
>   - Triggering command: `/usr/bin/gh gh a",
